제목,가사,가수,발매일,좋아요수,장르
남자의 눈물,"남자의 눈물은 술이야
한 잔에 털어낼 뿐이야
나에겐 그대뿐이야
그 여잔 떠나가고
그 남잔 등 돌려도
천상천하 유아독존
나는 가련다
사랑이 떠나가고
사람에 굶주려도
고독한 이 수라의 길
혼자 걷는다
거인 같은 이 몸을 담아내기에는
좁아터진 이 세상이
이 남자를 울게 하여도
남자의 눈물은 술이야
한 잔에 털어낼 뿐이야
세상의 어둠이 날 향해 드리워도
(춰리야!)
남자의 눈물은 술이야
한 잔에 털어낼 뿐이야
나에겐 그대뿐이야
가신 님 돌아오면
웃으며 반겨주는
하늘 아래 하나뿐인
멋진 사나이
가슴이 찢어져서
수백 조각이 나도
임자 향한 내 마음을
묻을 순 없다
영웅호걸 이 몸이 등을 맞대기엔
약아빠진 세상이
이 남자를 울게 하여도
남자의 눈물은 술이야
한 잔에 털어낼 뿐이야
세상의 어둠이 날 향해 드리워도
(춰리야!)
남자의 눈물은 술이야
한 잔에 털어낼 뿐이야
나에겐 그대 뿐이야",거제폭격기,2023.02.07,30,성인가요/트로트
너말이야 (MR),"헤이 헤이 헤이 헤이
얼굴 좀 펴고 살아봐
조금만 생각을 바꿔 조금만
널린 게 행복이잖아
헤이 헤이 헤이 헤이
성질만 조금 죽이면
아이고 누구십니까 선생님
세상이 마중을 나와
인생사 차 떼고 포 떼고 살아도
나를 봐 항상 웃고 살잖아
따뜻한 햇살만 비춰도
웃고 살잖아
책대로 살아도 안되는 건 안되지
손 털고 내려와 괜찮아 끌탕하지 마
돈도 밥도 떡도
안되는 걱정은 왜 해
썩소 한번 휘익
날리면 그만인 것을
시시 때때로 멍 때리는 너
아아 아아 아아아 아아아아
헤이 헤이 헤이 헤이
너 말이야
인생사 차 떼고 포 떼고 살아도
나를 봐 항상 웃고 살잖아
따뜻한 햇살만 비춰도
웃고 살잖아
책대로 살아도 안되는 건 안되지
손 털고 내려와 괜찮아 끌탕하지 마
돈도 밥도 떡도
안되는 걱정은 왜 해
썩소 한번 휘익
날리면 그만인 것을
시시 때때로 멍 때리는 너
아아 아아 아아아 아아아아
헤이 헤이 헤이 헤이
너 말이야
헤이 헤이 헤이 헤이
너 말이야",최윤하,2023.02.22,4,성인가요/트로트
이젠 말할 수 있네,"이젠 말할 수 있네 당신 있으면
나는 말할 수 있네
이젠 떠날 수 없네 당신을 두고
나는 갈 수가 없네
사랑한다는 말 왜 말을 못해
그대 나를 보며 말해보아요
그대 이젠 다시 울지 말아요
당신 곁엔 내가 함께 있는데
떠난다는 말 하지 말아요

이젠 말할 수 있네 사랑한다는 그말 할수가있네
이젠 보낼 수 없네 당신을 멀리 떠나 보낼순없네
사랑한다는 말 왜 말을 못해
그대 나를 보며 말해보아요
그대 이젠 다시 울지 말아요
당신 곁엔 내가 함께 있는데
떠난다는 말 하지 말아요",김범룡,1994.01.01,32,성인가요/트로트
옛 시인의 노래,"마른 나무가지에서 떨어지는
작은 잎새 하나
그대가 나무라해도
내가내가 잎새라 해도
우리들의 사이엔 아무것도
남은게 없어요
그대가 나무라해도
내가내가 잎새라해도
좋은 날엔 시인의 눈빛되어
시인의 가슴이 되어
아름다운 사연들을 태우고
또 태우고 태웠었네
뚜루루루 귓전에 맴도는
낮은 휘파람 소리
시인은 시인은 노래 부른다
그 옛날에 사랑얘기를

좋은 날엔 시인의 눈빛되어
시인의 가슴이 되어
아름다운 사연들을 태우고
또 태우고 태웠었네
뚜루루루 귓전에 맴도는
낮은 휘파람 소리
시인은 시인은 노래 부른다
그 옛날에 사랑얘기를
그 옛날에 사랑얘기를
그 옛날에 사랑얘기를",한경애,1989.01.01,102,성인가요/트로트
올 가을엔 사랑할꺼야,"묻지 말아요
내 나이는 묻지 말아요
올 가을엔 사랑할거야
나 홀로 가는 길은 너무 쓸쓸해
너무 쓸쓸해
창 밖엔 눈물 짓는
나를 닮은 단풍잎 하나
아 가을은 소리없이 본체 만체
흘러만 가는데

울지 말아요
오늘 밤 만은 울지 말아요
아무리 슬픈 일이 있어도
그대가 없이 가는 길은 쓸쓸해
너무 쓸쓸해
애타게 떠오르는
떠나간 그리운 사람
아 그래도 다시 언젠가는
사랑을 할거야 사랑할거야",심수봉,1997.02.01,248,성인가요/트로트
그대와 탱고를,"어둠이 찾아들던
어느날 우연히 만난
방황하던 그대와 나
뜨거운 마음이었네
저 멀리 서 있는 모습
가까이 다가서며는
포근히 바라보는 눈
그리고 웃는 얼굴
야윈손 잡아주며
이제는 외로워 말아요
행복의 눈물이 끝없이 방울방울
과거는 지워놓고
상처는 묻어두고
그대 품에 안겨 잠이드네

가로등 불꺼지고
탱고도 끝나가는데
언제까지 두사람
춤은 끝나지 않네
그대 담배 연기속에
아픔은 흩어지고
뜨거운 가슴에 기대어
한없이 얼굴을 묻고
혼자는 정말 싫어
다시는 헤어지지 말아요
두 뺨에 흐르는
눈물을 씻어주며
어둠은 사라져라
멀리 멀리 떠나가라
슬픔도 그대 품에 잠이 드네",심수봉,1997.02.01,113,성인가요/트로트
내 가슴에 내리는 비,"아무도 미워하지 않았고
외로움도 주지 않았는데
오늘 내 가슴에 쏟아지는 비
누구의 눈물이
비 되어 쏟아지나
어제 나는 사랑에 젖고
오늘 나는 비에 젖네
바람 한점 옷깃을 스쳐도
상처받는 이 가슴이
오늘은 비에 젖고
외로움에 젖네
어제 나는 사랑에 젖고
오늘 나는 비에 젖네
바람 한점 옷깃을 스쳐도
상처받는 이 가슴이
오늘은 비에 젖고
외로움에 젖네",조용필,1985.11.15,172,성인가요/트로트
태양의 눈,"어두운 도시에는 아픔이 떠있고
진실의 눈 속에는 고통이 있고

답답한 내 가슴에 간절한 소망
구름에 가리워진 희미한 꿈이

어둠 속을 다시 비추며 다가오는 그대여
거센 바람 다시 불어도 말이 없는 그대여

지나친 어제속에 행복을 믿으며
아픔의 시간들을 잊으려 해도

잊혀진 시간속에 초라한 모습
소중한 나에 꿈은 어디로 갔나

어둠 속을 다시 비추며 다가오는 그대여
거센 바람 다시 불어도 말이 없는 그대여

그 옛날 내가 보았던 우리 무지개 찾아 떠나리
언제나 힘이 들어도 머나먼 그곳에

가리라 나는 가리라 그대 서있는 저기 저편에
언제나 힘이 들어도 머나먼 그곳에~~ 워워~~

가슴 시린 모습을 지켜보는 빛이여
태양의 눈이 되어 지켜줄순 없는가

어둠 속을 다시 비추며 다가오는 그대여
거센 바람 다시 불어도 말이 없는 그대여




그 옛날 내가 보았던 우리 무지개 찾아 떠나리
언제나 힘이 들어도 머나먼 그곳에

가슴 시린 모습을 지켜보는 빛이여
태양의 눈이 되어 지켜줄순 없는가

어둠 속을 다시 비추며 다가오는 그대여
거센 바람 다시 불어도 말이 없는 그대여

가슴 시린 모습을 지켜보는 빛이여
태양의 눈이 되어 지켜줄순 없는가",조용필,2003.09.03,474,성인가요/트로트
남자 반 여자 반,"5분만 더 지나갔어도
그대를 포기하려 했어
남자반 여자반
넘치는 세상에
시간낭비라 생각했어
하지만 다행스러웠지
그대를
만날 수 있어서
여자반 남자반
세상에 많지만
그대만한
사람도 없어
오래 오래
기다려왔던 밤에
몰래 몰래
그대 만나는 밤에
숨 죽인
불빛 하나 둘
잊혀진 추억처럼
눈을 뜨는데
사랑한다면서
눈물 흘리는 밤에
외롭다면서도
웃어보이는 밤에
바본가봐
그대와 나
그래도
다시 사랑하는 밤

오래 오래
기다려왔던 밤에
몰래 몰래
그대 만나는 밤에
숨 죽인
불빛 하나 둘
잊혀진 추억처럼
눈을 뜨는데
사랑한다면서
눈물 흘리는 밤에
외롭다면서도
웃어보이는 밤에
바본가봐
그대와 나
그래도
다시 사랑하는 밤",조항조,2004.04.21,121,성인가요/트로트
아직도 못다한 사랑,"오늘도 갈대밭에
저 홀로 우는 새는
내 마음을 알았나봐
쓸쓸한 바람에
아득히 밀려오는
뚜렷한 그 소리는
잃어버린 그 옛날에
행복이 젖어있네
외로움에 지쳐버린 내 마음을
어떻게 말로 다 하나요
몰라요 이 가슴에
아직도 못다한 사랑

지난 밤 꿈속에서
저 홀로 우는 여인
내 마음을 알았나봐
쓸쓸한 바람에
아득히 밀려오는
또렷한 그 소리는
잃어버린 그 옛날에
행복이 젖어있네
외로움에 지쳐버린 내 마음을
어떻게 말로 다 하나요
싫어요 돌아와요
아직도 못다한 사랑",최유나,1994,18,성인가요/트로트
이별의 종착역,"가도 가도 끝이 없는 외로운 이 나그네길
안개 깊은 새벽 나는 떠나간다
이별의 종착역
사람들은 오가는데 그이만은 왜 못 오나
푸른 하늘 아래 나는 눈물 진다
이별의 종착역
아, 언제나 이 가슴에
덮인 안개 활짝 개고
아, 언제나 이 가슴에
밝은 해가 떠오르나
가도 가도 끝이 없는 고달픈 이 나그네길
비바람이 분다 눈보라가 친다
이별의 종착역",김란영,1990.08.01,43,성인가요/트로트
충청도 아줌마,"와도 그만 가도 그만
방랑의 길은 먼데
충청도 아줌마가
한사코 길을 막네

주안상 꺼내놓고
마주앉은 사람아
술이나 따르면서 따르면서
내 설움 네 설움을
엮어나 보자

서울이고 부산이고
갈 곳은 있지만은
구수한 사투리가
너무도 정답구나

눈물을 흘리면서
밤을 새운 사람아
과거를 털어놓고 털어놓고
새로운 아침 길을
걸어가보자",나훈아,1984.07.16,108,성인가요/트로트
분홍 립스틱,"언제부턴가 그대를
그대를 처음 만날 날
남 모르게 그려본
분홍 립스틱
떨리던 마음같이
사랑스럽던 그 빛깔
말없이 바라보던
다정했던 모습
우리 사랑은 눈부시게
눈부시게 시작 됐지만
이제는 지워진
분홍 립스틱
지금은 떠나야할
사랑 했었던 그 사람
이별은 슬프지만
보내야할 사람
오늘밤 만은 그댈 위해서
분홍빛 립스틱을 바르겠어요
그대 가슴에 지워지지 않을
분홍빛 입술 자욱 새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을 들여다 보면
눈물 방울이 얼굴을 적시고
분홍빛 립스틱을 지워요

오늘밤 만은 그댈 위해서
분홍빛 립스틱을 바르겠어요
그대 가슴에 지워지지 않을
분홍빛 입술 자욱 새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을 들여다 보면
눈물 방울이 얼굴을 적시고
분홍빛 립스틱을 지워요
오늘밤 만은 그댈 위해서
분홍빛 립스틱을 바르겠어요
그대 가슴에 지워지지 않을
분홍빛 입술 자욱 새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을 들여다 보면
눈물 방울이 얼굴을 적시고
분홍빛 립스틱을 지워요
분홍빛 립스틱을 지워요",이승희,2003.05.14,195,성인가요/트로트
님이라 부르리까,"님이라 부르리까
당신이라고 부르리까
사랑을 하면서도
사랑을 참고 사는
마음으로만 그리워
마음으로만 사무쳐
애타는 가슴
그 무슨 잘못이라도
있는 것처럼
울어야만 됩니까
울어야만 됩니까

님이라 부르리까
당신이라고 부르리까
밤이면 꿈에서나
다정히 만나 보고
잊지 못하고
언제나 가슴속에만 간직한
못난 이 마음
그 무슨 잘못이라도
있는 것처럼
울어야만 됩니까
울어야만 됩니까",이미자,2005.03.09,148,성인가요/트로트
사랑은 어디에,"아무도 모르게 살아온 지난날 후회도 미련도 없네
지나온 지난날들 뒤돌아 보니 머나먼 고향같구나
덧없는 인생길에 때로는 방황도 했지만
아~~외로움이 스치면 한 잔 술에 씻어 버렸네
아~사랑이 그리워지네 노래를 불러 보리라
이젠 미움도 그리움도 모두다 흘러갔네
사랑을 찾아서 노래를 찾아서 바람처럼 구름처럼 살아가리라

하늘이여 하늘이여 당신이 주신 사랑은 어디에 사랑은 어디에~

덧없는 인생길에 때로는 방황도 했지만
아~~외로움이 스치면 한 잔 술에 씻어 버렸네
아~사랑이 그리워지네 노래를 불러 보리라
이젠 미움도 그리움도 모두다 흘러갔네
사랑을 찾아서 노래를 찾아서
바람처럼 구름처럼 살아가리라
하늘이여 하늘이여 당신이 주신 사랑은 어디에 사랑은 어디에~",남진,2005.05.23,48,성인가요/트로트
다시 사랑할 수 있다면,"야윈 어깨로 흘러내리는
너무 슬픈 미련 때문에
나 여기까지 그댈 찾아서 왔어요

유리 창 밖엔 바람이 불고
아름다운 연인들끼리
추억 속으로 걸어가는걸 보았죠

너무나 사랑했기 때문에
잊을 수가 없어요
지난날들이 아름다워요
너무나 행복했기 때문에
지울 수가 없어요
이 내 가슴이 멍들어도
그대 꿈속이라도 한번
다시 만나 볼 수 있다면
그대 이 내 영혼을 태워
다시 사랑할 수 있다면

너무나 사랑했기 때문에
잊을 수가 없어요
지난날들이 아름다워요
너무나 행복했기 때문에
지울 수가 없어요
이 내 가슴이 멍들어도
그대 꿈속이라도 한번
다시 만나 볼 수 있다면
그대 이 내 영혼을 태워
다시 사랑할 수 있다면",김형룡,1985.02.10,232,성인가요/트로트
몰라요 몰라,"사랑 하고 있어요
언제 언제 까지나
당신 날 몰라도
내맘 알수 없어도
어서 내게 오세요
사랑을 드릴께요
움츠린 어깨를 펴고
내손 꼭 잡아요
그런 슬픈 눈으로
나를 보지 말아요
이제 이제 또다시
이별은 없을 거에요
몰라요 몰라요 몰라요
정말 알수없어요
그렇게 그렇게 그렇게
내맘 모르시다니
이 슬픔 이 마음
언제 까지나 당신 사랑 할래요

어서 내게 오세요
사랑을 드릴께요
움츠린 어깨를 펴고
내손 꼭 잡아요
그런 슬픈 눈으로
나를 보지 말아요
이제 이제 또다시
이별은 없을 거에요
몰라요 몰라요 몰라요
정말 알수없어요
그렇게 그렇게 그렇게
내맘 모르시다니
이 슬픔 이 마음
언제까지나 당신 사랑 할래요
이 슬픔 이 마음
언제까지나 당신 사랑 할래요",태현,1992.01.01,111,성인가요/트로트
나보다 더 나를 사랑하는 님이시여,"외로움으로 나 여기 섰네
허전한 마음 나 여기에 섰네
부풀어 오르는 이 가슴의 물결과
그대 사랑은 아직도 내 것이네
아 나보다 더 나를 사랑하는
님이시여 님이시여 님이시여
사랑합니다 사랑합니다
한 마디만 당신곁에 남겨두고
나도 이제는 연화당 저 바다에
돌아가겠네

외로움으로 나 여기 섰네
허전한 마음 나 여기에 섰네
부풀어 오르는 이 가슴에 물결과
그대 사랑은 아직도 내 것이네
아 나보다 더 나를 사랑하는
님이시여 님이시여 님이시여
사랑합니다 사랑합니다
한마디만 당신곁에 남겨두고
나도 이제는 연화당 저 바다에
돌아가겠네",김연숙,1985.08.30,169,성인가요/트로트
